num_qubits,noise_level,attack_probability,qber,sifted_key_length,eve_qber_contribution,label
1855,0.137193,0.701432,0.248954,956,0.157492,1
373,0.08651,0.056726,0.085714,175,0.028041,0
1839,0.032881,0.602022,0.173959,937,0.152039,1
1850,0.031119,0.250691,0.079314,933,0.058568,0
1237,0.036135,0.140365,0.056,625,0.03191,0
414,0.009564,0.692733,0.180095,211,0.173719,1
396,0.007464,0.543923,0.153005,183,0.148029,1
641,0.107998,0.89124,0.288401,319,0.216403,1
1197,0.039564,0.727224,0.212947,587,0.186572,1
392,0.05767,0.322724,0.131707,205,0.093261,1
966,0.080604,0.126564,0.093496,492,0.03976,0
319,0.04801,0.637247,0.173611,144,0.141605,1
1127,0.071818,0.347432,0.118519,540,0.07064,1
140,0.129752,0.165524,0.142857,70,0.056356,0
1447,0.036615,0.573037,0.133793,725,0.109383,1
205,0.118689,0.661711,0.237113,97,0.157987,1
470,0.039592,0.285555,0.110169,236,0.083775,0
431,0.028042,0.721689,0.173267,202,0.154573,1
1679,0.010899,0.06808,0.024533,856,0.017267,0
201,0.10263,0.729694,0.303922,102,0.235501,1
916,0.061745,0.105681,0.077647,425,0.036484,0
1223,0.115564,0.690699,0.232877,584,0.155834,1
1080,0.019901,0.435201,0.140713,533,0.127446,1
1394,0.090503,0.151852,0.11855,717,0.058214,0
1626,0.001948,0.021091,0.010369,868,0.00907,0
848,0.035074,0.845347,0.197727,440,0.174344,1
1674,0.091447,0.87973,0.271394,818,0.210429,1
704,0.008406,0.370009,0.094395,339,0.088791,1
1971,0.056584,0.659327,0.187563,997,0.14984,1
1059,0.084249,0.869704,0.246704,531,0.190538,1
1499,0.109138,0.089579,0.095498,733,0.022739,0
1763,0.105848,0.505987,0.201641,853,0.131076,1
1606,0.022227,0.424885,0.09697,825,0.082152,1
1718,0.011276,0.215552,0.055886,841,0.048369,0
1119,0.056454,0.250782,0.087344,561,0.049708,0
182,0.036121,0.917947,0.234694,98,0.210613,1
1037,0.045854,0.694909,0.213084,535,0.182515,1
445,0.051373,0.624502,0.242991,214,0.208742,1
1790,0.059577,0.647251,0.213227,877,0.173509,1
550,0.07779,0.413215,0.12549,255,0.07363,1
533,0.001396,0.787585,0.180723,249,0.179793,1
574,0.0447,0.745824,0.253333,300,0.223533,1
1321,0.039655,0.436279,0.156297,659,0.129861,1
1185,0.035433,0.146737,0.065811,623,0.042188,0
1903,0.118293,0.097451,0.102941,952,0.024079,0
891,0.037695,0.794917,0.21659,434,0.19146,1
636,0.022645,0.702786,0.20178,337,0.186684,1
193,0.127774,0.449826,0.217822,101,0.132639,1
113,0.057441,0.1361,0.083333,48,0.045039,0
810,0.027605,0.77339,0.208633,417,0.19023,1
1859,0.112681,0.359146,0.158342,941,0.083221,1
1095,0.098576,0.776717,0.270872,539,0.205155,1
1798,0.141795,0.699233,0.256189,929,0.161659,1
293,0.131669,0.930062,0.351724,145,0.263945,1
277,0.104147,0.06785,0.104895,143,0.035464,0
1684,0.024149,0.643384,0.180964,851,0.164864,1
302,0.072477,0.792548,0.201389,144,0.153071,1
198,0.017818,0.291475,0.115789,95,0.103911,0
868,0.08241,0.736927,0.257757,419,0.202817,1
1858,0.137518,0.297768,0.180962,956,0.089284,0
1410,0.000573,0.634954,0.148997,698,0.148615,1
288,0.131402,0.680531,0.304636,151,0.217034,1
1691,0.080898,0.895089,0.271345,855,0.217413,1
1703,0.022687,0.950902,0.247113,866,0.231988,1
1622,0.12838,0.996827,0.312655,806,0.227069,1
1815,0.080534,0.693856,0.198031,914,0.144341,1
556,0.067225,0.578929,0.180147,272,0.13533,1
1962,0.074958,0.682833,0.209544,964,0.159572,1
709,0.022106,0.747284,0.184492,374,0.169755,1
1624,0.016911,0.815747,0.213155,821,0.201881,1
1201,0.099233,0.290929,0.158155,607,0.091999,0
1581,0.132062,0.708871,0.231565,773,0.143524,1
1293,0.104169,0.192047,0.122029,631,0.052583,0
1321,0.126118,0.103057,0.091311,679,0.007232,0
1271,0.126716,0.793204,0.280564,638,0.196087,1
1580,0.004806,0.580201,0.144981,807,0.141777,1
1504,0.115643,0.475979,0.191136,722,0.11404,1
355,0.115814,0.398234,0.14881,168,0.0716,1
1670,0.052497,0.255648,0.108645,856,0.073647,0
1119,0.061477,0.586195,0.18315,546,0.142165,1
714,0.111824,0.085182,0.096257,374,0.021708,0
1077,0.147983,0.696703,0.254335,519,0.15568,1
1938,0.148174,0.487592,0.211518,955,0.112736,1
1730,0.071076,0.630562,0.189977,858,0.142592,1
1684,0.118433,0.031591,0.090134,821,0.011179,0
979,0.069909,0.374328,0.135628,494,0.089021,1
1590,0.129894,0.399645,0.192893,788,0.106297,1
832,0.097459,0.577801,0.1875,448,0.122527,1
1404,0.140496,0.901876,0.27907,688,0.185406,1
1315,0.149586,0.716725,0.272171,654,0.172447,1
574,0.049528,0.806104,0.214545,275,0.181527,1
606,0.146899,0.758729,0.251678,298,0.153745,1
216,0.103877,0.195608,0.073684,95,0.004433,0
365,0.035713,0.513486,0.180905,199,0.157096,1
924,0.000467,0.735009,0.160793,454,0.160482,1
1008,0.102576,0.53583,0.168675,498,0.100291,1
413,0.033357,0.949438,0.251121,223,0.228883,1
892,0.034707,0.518092,0.133949,433,0.110811,1
1248,0.082825,0.547845,0.171096,602,0.11588,1
542,0.004639,0.119845,0.019455,257,0.016363,0
742,0.062455,0.079119,0.080645,372,0.039008,0
798,0.119906,0.058859,0.099274,413,0.019336,0
1060,0.004089,0.149646,0.045704,547,0.042978,0
796,0.093591,0.671902,0.212658,395,0.150264,1
1500,0.023757,0.178094,0.063636,770,0.047798,0
722,0.129426,0.108048,0.128852,357,0.042568,0
924,0.058603,0.612795,0.200903,443,0.161834,1
821,0.121818,0.858346,0.301887,424,0.220675,1
447,0.108573,0.033015,0.092683,205,0.020301,0
1403,0.131675,0.506146,0.189873,711,0.10209,1
547,0.077529,0.191694,0.097473,277,0.045787,0
664,0.072917,0.9144,0.255132,341,0.206521,1
1607,0.005615,0.418511,0.106547,779,0.102804,1
1903,0.080072,0.647246,0.194589,961,0.141208,1
1375,0.078296,0.434736,0.152074,651,0.099876,1
1841,0.090959,0.81782,0.263393,896,0.202753,1
1723,0.019653,0.492692,0.140698,860,0.127596,1
1014,0.080995,0.945893,0.291667,504,0.23767,1
1564,0.068105,0.358935,0.115479,814,0.070076,1
724,0.089396,0.721467,0.237288,354,0.177691,1
975,0.099083,0.088621,0.088795,473,0.02274,0
1117,0.054214,0.162077,0.082143,560,0.046001,0
1925,0.075608,0.529614,0.160444,991,0.110039,1
1713,0.059265,0.259316,0.105634,852,0.066124,0
1030,0.114823,0.058958,0.082863,531,0.006314,0
1340,0.119464,0.247689,0.128655,684,0.049013,0
484,0.043941,0.270886,0.071713,251,0.042419,0
1629,0.038932,0.623152,0.179012,810,0.153058,1
1151,0.101748,0.166179,0.098039,561,0.030207,0
1112,0.116102,0.928355,0.25784,574,0.180438,1
1556,0.00163,0.286985,0.067751,738,0.066664,0
1303,0.064115,0.9636,0.266348,627,0.223604,1
237,0.04616,0.423537,0.136364,110,0.105591,1
647,0.114978,0.732235,0.267857,336,0.191205,1
435,0.021531,0.678279,0.181818,231,0.167464,1
1497,0.116737,0.281054,0.154329,797,0.076504,0
166,0.099211,0.443582,0.133333,75,0.067193,1
484,0.126439,0.229288,0.129464,224,0.045171,0
1235,0.148537,0.884568,0.265574,610,0.166549,1
1420,0.071483,0.886328,0.231087,727,0.183431,1
1056,0.104912,0.359785,0.174168,511,0.104227,1
1736,0.106494,0.408676,0.184397,846,0.113401,1
1846,0.126686,0.302747,0.151786,896,0.067328,1
351,0.077719,0.299015,0.098266,173,0.046453,0
1910,0.016147,0.087493,0.033613,952,0.022849,0
1267,0.146904,0.639872,0.24575,647,0.147813,1
1309,0.008526,0.7681,0.20122,656,0.195536,1
280,0.144356,0.340753,0.204225,142,0.107988,1
1282,0.038304,0.501774,0.147975,642,0.122439,1
1479,0.073873,0.021989,0.059621,738,0.010372,0
1204,0.142599,0.629972,0.224138,638,0.129072,1
260,0.101499,0.324974,0.145455,110,0.077788,1
1094,0.087834,0.147773,0.103774,530,0.045217,0
1879,0.048884,0.011127,0.03956,910,0.006971,0
1475,0.043861,0.426933,0.137119,722,0.107879,1
361,0.004917,0.669788,0.19209,177,0.188813,1
1924,0.08795,0.239989,0.101449,966,0.042816,0
1922,0.064515,0.167922,0.078288,958,0.035278,0
422,0.033645,0.612996,0.149321,221,0.126891,1
1622,0.057632,0.593526,0.199759,831,0.161338,1
873,0.141141,0.304965,0.163366,404,0.069272,1
1228,0.12726,0.850691,0.28433,619,0.19949,1
946,0.064561,0.597044,0.211864,472,0.168824,1
1587,0.146993,0.815272,0.274684,790,0.176688,1
1994,0.069318,0.923826,0.283898,944,0.237687,1
1611,0.052371,0.675131,0.194478,833,0.159564,1
1870,0.058188,0.292288,0.112033,964,0.073241,0
1898,0.131193,0.677351,0.235597,972,0.148135,1
271,0.040163,0.42102,0.103704,135,0.076928,1
581,0.033315,0.181413,0.068345,278,0.046135,0
1472,0.144082,0.174324,0.115176,738,0.019121,0
1221,0.11014,0.153647,0.119266,545,0.045839,0
195,0.114567,0.465025,0.241379,87,0.165001,1
280,0.111044,0.594427,0.191176,136,0.117147,1
1089,0.102436,0.974548,0.292174,575,0.223883,1
1271,0.013687,0.67325,0.174603,630,0.165478,1
418,0.113052,0.232025,0.103286,213,0.027919,0
425,0.037338,0.835272,0.266667,210,0.241774,1
345,0.019861,0.983913,0.302632,152,0.289391,1
1173,0.14745,0.412924,0.189233,613,0.090933,1
114,0.00418,0.88013,0.126984,63,0.124198,1
1188,0.004745,0.744209,0.177365,592,0.174201,1
1004,0.046487,0.316108,0.107143,504,0.076152,1
985,0.12663,0.006766,0.09879,496,0.01437,0
1391,0.146692,0.698264,0.279649,683,0.181854,1
1093,0.017779,0.965339,0.249057,530,0.237204,1
1483,0.059316,0.135582,0.069612,747,0.030068,0
1552,0.110145,0.915138,0.289683,756,0.216252,1
1849,0.096829,0.206982,0.101784,953,0.037231,0
1619,0.035007,0.541518,0.178439,807,0.155101,1
1084,0.049381,0.55259,0.162376,505,0.129456,1
1035,0.089156,0.220789,0.114341,516,0.054904,0
548,0.005311,0.023952,0.011278,266,0.007738,0
1239,0.113734,0.173723,0.116987,624,0.041164,0
364,0.041311,0.39051,0.080925,173,0.053384,1
1870,0.124252,0.189191,0.127524,941,0.044689,0
1706,0.10255,0.670973,0.235294,850,0.166927,1
327,0.096812,0.488047,0.189024,164,0.124483,1
1594,0.115104,0.354064,0.157442,813,0.080705,1
322,0.01127,0.232857,0.04878,164,0.041267,0
1471,0.038996,0.662281,0.178218,707,0.152221,1
266,0.078261,0.891876,0.321918,146,0.269744,1
1028,0.116573,0.650774,0.207364,516,0.129649,1
1350,0.127358,0.408963,0.186082,661,0.101176,1
1485,0.057316,0.027926,0.04577,721,0.007559,0
895,0.119047,0.790252,0.245536,448,0.166171,1
1852,0.033041,0.524691,0.153017,928,0.13099,1
1571,0.012365,0.06544,0.025094,797,0.016851,0
495,0.036988,0.727291,0.202381,252,0.177723,1
1376,0.135472,0.23006,0.117562,689,0.027247,0
1488,0.081605,0.29888,0.147099,741,0.092695,0
734,0.072202,0.651114,0.216763,346,0.168628,1
1503,0.1115,0.188726,0.114754,732,0.040421,0
1807,0.001514,0.321869,0.083608,909,0.082599,1
1653,0.017745,0.697667,0.209951,824,0.198121,1
1549,0.01494,0.315245,0.081115,789,0.071155,1
1306,0.01825,0.091708,0.047692,650,0.035526,0
614,0.068018,0.100046,0.093168,322,0.047823,0
1611,0.042102,0.541245,0.162562,812,0.134493,1
792,0.117859,0.998398,0.358209,402,0.279636,1
1111,0.125856,0.523182,0.210428,537,0.126524,1
697,0.138741,0.97741,0.321937,351,0.229443,1
695,0.029409,0.906556,0.26513,347,0.245523,1
399,0.075428,0.877398,0.261084,203,0.210799,1
1927,0.007305,0.44718,0.111593,923,0.106723,1
380,0.035986,0.565236,0.136612,183,0.112621,1
263,0.092262,0.635007,0.269565,115,0.208057,1
1879,0.063359,0.008536,0.049485,970,0.007245,0
1155,0.103605,0.043709,0.075404,557,0.006334,0
932,0.125884,0.959517,0.30819,464,0.224267,1
1501,0.00893,0.439756,0.119691,777,0.113738,1
828,0.140792,0.835655,0.254902,408,0.161041,1
343,0.00636,0.122552,0.040698,172,0.036457,0
1487,0.14725,0.2577,0.160935,727,0.062768,0
434,0.095645,0.052377,0.052885,208,0,0
1151,0.006495,0.762438,0.207972,577,0.203642,1
1904,0.059044,0.258652,0.100432,926,0.061069,0
1879,0.038731,0.790933,0.231992,944,0.206171,1
785,0.119786,0.778986,0.294872,390,0.215015,1
1583,0.033818,0.102863,0.053922,816,0.031376,0
1264,0.123932,0.285774,0.126348,649,0.043727,0
1011,0.046851,0.535692,0.172065,494,0.140831,1
366,0.148372,0.806682,0.278409,176,0.179495,1
815,0.040561,0.797885,0.215347,404,0.188306,1
1339,0.102744,0.539101,0.185754,716,0.117258,1
1975,0.120029,0.695247,0.255601,982,0.175581,1
109,0.032469,0.939181,0.34,50,0.318354,1
1464,0.011363,0.410756,0.116883,770,0.109308,1
1708,0.082687,0.131174,0.064706,850,0.009581,0
1908,0.101562,0.136026,0.104603,956,0.036895,0
905,0.122591,0.374818,0.179325,474,0.097597,1
325,0.040915,0.116213,0.024096,166,0,0
615,0.130843,0.881065,0.29316,307,0.205931,1
1716,0.137365,0.540774,0.195122,820,0.103545,1
1768,0.116878,0.769086,0.23356,882,0.155641,1
1311,0.00114,0.993565,0.277108,664,0.276349,1
333,0.013082,0.403994,0.099379,161,0.090657,1
331,0.149661,0.802173,0.298701,154,0.198928,1
1009,0.110092,0.73441,0.225621,523,0.152227,1
1218,0.094019,0.254346,0.1248,625,0.062121,0
161,0.135204,0.115742,0.128205,78,0.038069,0
1404,0.005946,0.009909,0.010072,695,0.006108,0
1135,0.113607,0.826827,0.243772,562,0.168034,1
123,0.098202,0.979837,0.313433,67,0.247965,1
281,0.127233,0.387027,0.191176,136,0.106354,1
963,0.116686,0.533661,0.188825,519,0.111034,1
1473,0.07274,0.195982,0.07723,751,0.028737,0
1669,0.010645,0.777112,0.186441,826,0.179344,1
919,0.13641,0.020929,0.082969,458,0,0
661,0.114525,0.134887,0.106195,339,0.029844,0
1940,0.053459,0.939368,0.286002,993,0.250362,1
971,0.147589,0.305003,0.176349,482,0.077956,1
699,0.046666,0.540444,0.168539,356,0.137429,1
940,0.055584,0.445317,0.140659,455,0.103603,1
122,0.146201,0.17749,0.126984,63,0.029517,0
673,0.100217,0.706372,0.246154,325,0.179343,1
1080,0.131879,0.90359,0.280961,541,0.193042,1
1845,0.133163,0.566861,0.196141,933,0.107366,1
1503,0.080467,0.265323,0.121253,734,0.067609,0
1585,0.040045,0.849431,0.27193,798,0.245233,1
1135,0.127117,0.29474,0.177419,558,0.092675,0
310,0.075283,0.816361,0.214724,163,0.164535,1
843,0.084653,0.857368,0.261905,420,0.20547,1
1995,0.081205,0.850791,0.269641,1031,0.215504,1
183,0.001438,0.72123,0.202381,84,0.201422,1
1771,0.00688,0.959177,0.232558,860,0.227971,1
1401,0.092458,0.89469,0.274126,715,0.212487,1
639,0.119166,0.93365,0.334448,299,0.255004,1
1578,0.068556,0.428931,0.143742,807,0.098038,1
1690,0.028561,0.242501,0.092486,865,0.073445,0
182,0.060995,0.997439,0.325581,86,0.284918,1
302,0.115249,0.139574,0.107692,130,0.03086,0
1365,0.016293,0.582693,0.175287,696,0.164425,1
1999,0.08403,0.691358,0.231146,1021,0.175126,1
145,0.105332,0.356678,0.12987,77,0.059649,1
1365,0.062375,0.279393,0.095833,720,0.05425,0
359,0.090189,0.148205,0.087912,182,0.027786,0
1335,0.132522,0.040638,0.083333,672,0,0
1284,0.031922,0.977168,0.256489,655,0.235207,1
271,0.020262,0.438172,0.128,125,0.114492,1
1394,0.009127,0.290105,0.067153,685,0.061068,0
1805,0.108932,0.184935,0.116631,926,0.044009,0
1741,0.13508,0.23188,0.132733,889,0.04268,0
155,0.103559,0.525876,0.22973,74,0.16069,1
567,0.146468,0.244626,0.134545,275,0.0369,0
557,0.106217,0.271921,0.124528,265,0.053717,0
961,0.043274,0.98712,0.243299,485,0.214449,1
371,0.038338,0.592707,0.142105,190,0.116546,1
1724,0.1,0.102371,0.094406,858,0.027739,0
1576,0.101372,0.754164,0.249364,786,0.181783,1
1636,0.078572,0.078698,0.076087,828,0.023706,0
476,0.079033,0.318616,0.136364,220,0.083675,1
127,0.062496,0.339264,0.191176,68,0.149512,1
1831,0.052488,0.69334,0.201745,917,0.166753,1
649,0.095108,0.075471,0.081571,331,0.018166,0
1347,0.112128,0.578561,0.21418,677,0.139428,1
1828,0.122011,0.5281,0.204698,894,0.123357,1
168,0.046176,0.335652,0.113636,88,0.082853,1
110,0.12866,0.481464,0.245614,57,0.159841,1
110,0.045411,0.465949,0.186441,59,0.156166,1
397,0.045732,0.974326,0.303318,211,0.27283,1
198,0.1209,0.671121,0.252427,103,0.171827,1
1658,0.145406,0.295861,0.181045,823,0.084107,0
1251,0.139834,0.796036,0.278219,629,0.184997,1
1963,0.016662,0.449838,0.115822,967,0.104714,1
1623,0.043271,0.096303,0.04602,804,0.017172,0
1931,0.113984,0.140995,0.126263,990,0.050273,0
553,0.120937,0.56662,0.211679,274,0.131054,1
647,0.07564,0.163475,0.069069,333,0.018642,0
1714,0.002415,0.833166,0.194175,824,0.192564,1
565,0.075277,0.161993,0.09507,284,0.044886,0
208,0.004672,0.370519,0.131313,99,0.128198,1
1372,0.042209,0.556268,0.195815,669,0.167675,1
1622,0.098529,0.997218,0.300123,813,0.234437,1
1940,0.02019,0.047101,0.022505,1022,0.009045,0
1863,0.106873,0.632638,0.239957,921,0.168708,1
328,0.093208,0.4977,0.157576,165,0.095437,1
1567,0.064454,0.452268,0.148477,788,0.105508,1
1708,0.055823,0.238049,0.08982,835,0.052605,0
1427,0.1372,0.007972,0.113798,703,0.022331,0
1658,0.082976,0.807769,0.2343,828,0.178982,1
1693,0.133335,0.753588,0.264916,838,0.176027,1
948,0.061866,0.111306,0.073593,462,0.032349,0
176,0.089196,0.546652,0.147727,88,0.088263,1
967,0.143191,0.336143,0.177489,462,0.082028,1
483,0.018613,0.107902,0.033898,236,0.02149,0
316,0.039417,0.45946,0.111801,161,0.085523,1
337,0.137504,0.004423,0.103448,174,0.011779,0
1425,0.063301,0.469689,0.14936,703,0.107159,1
1059,0.040805,0.142001,0.062257,514,0.035053,0
1126,0.149601,0.352967,0.176252,539,0.076518,1
1516,0.015331,0.376454,0.101333,750,0.091112,1
1142,0.091731,0.072489,0.080617,583,0.019463,0
1297,0.118211,0.61789,0.207752,645,0.128944,1
263,0.118011,0.511251,0.170068,147,0.091394,1
1718,0.066276,0.660059,0.198582,846,0.154397,1
953,0.006594,0.824176,0.212389,452,0.207993,1
395,0.126154,0.323986,0.147059,204,0.062956,1
1646,0.120411,0.506104,0.193467,796,0.113194,1
1496,0.035607,0.776143,0.192623,732,0.168885,1
200,0.051079,0.353989,0.096774,93,0.062721,1
466,0.076889,0.555376,0.192308,234,0.141048,1
129,0.017122,0.560988,0.083333,72,0.071919,1
614,0.123085,0.258386,0.171617,303,0.089561,0
290,0.138315,0.533027,0.280255,157,0.188045,1
1449,0.046229,0.242724,0.078062,743,0.047242,0
1093,0.138604,0.148601,0.115732,553,0.023329,0
1963,0.12013,0.79775,0.247168,971,0.167081,1
1524,0.109174,0.862018,0.284153,732,0.21137,1
1262,0.145373,0.802658,0.26979,619,0.172875,1
1068,0.048698,0.618057,0.180987,547,0.148522,1
203,0.137346,0.074634,0.105263,95,0.013699,0
233,0.014761,0.530805,0.141667,120,0.131826,1
1271,0.071702,0.951689,0.255183,627,0.207382,1
108,0.082802,0.906145,0.302326,43,0.247124,1
180,0.018422,0.806716,0.223404,94,0.211123,1
516,0.110603,0.694368,0.231076,251,0.15734,1
1780,0.071277,0.505469,0.166667,924,0.119149,1
972,0.068331,0.438839,0.16,475,0.114446,1
1448,0.087216,0.59129,0.210227,704,0.152083,1
882,0.020207,0.473317,0.119914,467,0.106443,1
429,0.030004,0.412743,0.089623,212,0.06962,1
805,0.027103,0.598163,0.159091,396,0.141022,1
274,0.14279,0.917121,0.30719,153,0.211996,1
1564,0.115978,0.218613,0.128173,788,0.050854,0
448,0.07938,0.135579,0.103734,241,0.050815,0
815,0.098918,0.15746,0.094787,422,0.028841,0
1963,0.097497,0.699185,0.230614,993,0.165616,1
1225,0.039352,0.87004,0.245528,615,0.219294,1
971,0.012991,0.766697,0.18595,484,0.17729,1
1132,0.083241,0.403961,0.19708,548,0.141586,1
1590,0.039456,0.565229,0.177922,770,0.151618,1
583,0.131021,0.046386,0.090604,298,0.003257,0
1309,0.035408,0.464675,0.120536,672,0.09693,1
1758,0.085929,0.745565,0.226682,847,0.169396,1
1188,0.063014,0.792014,0.237937,601,0.195927,1
948,0.111435,0.611782,0.212121,462,0.137831,1
375,0.142612,0.832059,0.259259,162,0.164185,1
571,0.061736,0.345259,0.120915,306,0.079758,1
1898,0.006653,0.087822,0.033126,966,0.028691,0
1128,0.099215,0.516108,0.179817,545,0.113673,1
672,0.019378,0.992689,0.266272,338,0.253354,1
895,0.015675,0.890511,0.215812,468,0.205362,1
1198,0.099234,0.876223,0.291057,615,0.224901,1
1121,0.015422,0.605868,0.161972,568,0.151691,1
1430,0.019317,0.954015,0.256374,706,0.243496,1
589,0.065862,0.559328,0.207921,303,0.164013,1
1334,0.067849,0.435881,0.155653,681,0.110421,1
941,0.137057,0.658632,0.251073,466,0.159702,1
1888,0.04142,0.553938,0.138801,951,0.111188,1
400,0.06014,0.698036,0.196891,193,0.156798,1
382,0.106128,0.377658,0.119565,184,0.048813,1
977,0.124053,0.973375,0.317623,488,0.234921,1
1066,0.052368,0.942404,0.234848,528,0.199936,1
1413,0.094662,0.802984,0.262482,701,0.199374,1
868,0.093628,0.034493,0.067538,459,0.00512,0
1836,0.045481,0.263365,0.092818,905,0.062497,0
1001,0.017793,0.935316,0.268537,499,0.256675,1
345,0.102378,0.811327,0.306011,183,0.237759,1
326,0.04021,0.253,0.077844,167,0.051038,0
1950,0.047742,0.572188,0.175858,961,0.14403,1
354,0.085853,0.026901,0.081395,172,0.02416,0
1901,0.024121,0.828806,0.188583,981,0.172502,1
628,0.036225,0.494203,0.114007,307,0.089857,1
277,0.066912,0.490444,0.185897,156,0.14129,1
679,0.131772,0.139748,0.125356,351,0.037508,0
1268,0.115838,0.034039,0.084485,651,0.00726,0
913,0.04764,0.944068,0.252632,475,0.220872,1
1593,0.04531,0.730943,0.183463,774,0.153256,1
1261,0.148102,0.261979,0.126806,623,0.028071,0
861,0.098008,0.024587,0.068075,426,0.002737,0
1306,0.10283,0.635931,0.212598,635,0.144045,1
1946,0.008269,0.868896,0.217526,970,0.212013,1
882,0.015746,0.470295,0.110588,425,0.100091,1
391,0.044168,0.666061,0.180851,188,0.151406,1
877,0.126302,0.953455,0.300469,426,0.216268,1
1697,0.1366,0.483636,0.209733,863,0.118667,1
513,0.028654,0.812407,0.206767,266,0.187664,1
1904,0.10713,0.347085,0.150265,945,0.078845,1
1218,0.131121,0.012342,0.095868,605,0.008454,0
1243,0.131835,0.852871,0.289644,618,0.201754,1
702,0.068821,0.949251,0.282353,340,0.236472,1
1849,0.038817,0.057857,0.033755,948,0.007877,0
168,0.143443,0.649335,0.234568,81,0.13894,1
667,0.041487,0.707803,0.217765,349,0.190107,1
895,0.037904,0.866168,0.221973,446,0.196704,1
1007,0.030852,0.674438,0.186722,482,0.166154,1
1001,0.07988,0.821621,0.240404,495,0.18715,1
381,0.016078,0.73389,0.236559,186,0.225841,1
528,0.085603,0.382122,0.148855,262,0.091786,1
281,0.141553,0.133677,0.15493,142,0.060561,0
1188,0.075745,0.894527,0.261755,638,0.211259,1
767,0.144802,0.951674,0.319261,379,0.222726,1
1175,0.135856,0.023773,0.080617,583,0,0
